,weekday,SM1_Index_PX-LAST-CHF,SM1_Index_start,SM1_Index_weeklyReturn,SM1_Index_buy,SM1_Index_sell,ES1_Index_PX-LAST-CHF,ES1_Index_start,ES1_Index_weeklyReturn,ES1_Index_buy,ES1_Index_sell,PT1_Index_PX-LAST-CHF,PT1_Index_start,PT1_Index_weeklyReturn,PT1_Index_buy,PT1_Index_sell,VG1_Index_PX-LAST-CHF,VG1_Index_start,VG1_Index_weeklyReturn,VG1_Index_buy,VG1_Index_sell,Z 1_Index_PX-LAST-CHF,Z 1_Index_start,Z 1_Index_weeklyReturn,Z 1_Index_buy,Z 1_Index_sell,GX1_Index_PX-LAST-CHF,GX1_Index_start,GX1_Index_weeklyReturn,GX1_Index_buy,GX1_Index_sell,ST1_Index_PX-LAST-CHF,ST1_Index_start,ST1_Index_weeklyReturn,ST1_Index_buy,ST1_Index_sell,CF1_Index_PX-LAST-CHF,CF1_Index_start,CF1_Index_weeklyReturn,CF1_Index_buy,CF1_Index_sell,OI1_Index_PX-LAST-CHF,OI1_Index_start,OI1_Index_weeklyReturn,OI1_Index_buy,OI1_Index_sell,QC1_Index_PX-LAST-CHF,QC1_Index_start,QC1_Index_weeklyReturn,QC1_Index_buy,QC1_Index_sell,ATT1_Index_PX-LAST-CHF,ATT1_Index_start,ATT1_Index_weeklyReturn,ATT1_Index_buy,ATT1_Index_sell,BE1_Index_PX-LAST-CHF,BE1_Index_start,BE1_Index_weeklyReturn,BE1_Index_buy,BE1_Index_sell,EO1_Index_PX-LAST-CHF,EO1_Index_start,EO1_Index_weeklyReturn,EO1_Index_buy,EO1_Index_sell,OT1_Index_PX-LAST-CHF,OT1_Index_start,OT1_Index_weeklyReturn,OT1_Index_buy,OT1_Index_sell,XP1_Index_PX-LAST-CHF,XP1_Index_start,XP1_Index_weeklyReturn,XP1_Index_buy,XP1_Index_sell,TP1_Index_PX-LAST-CHF,TP1_Index_start,TP1_Index_weeklyReturn,TP1_Index_buy,TP1_Index_sell,NI1_Index_PX-LAST-CHF,NI1_Index_start,NI1_Index_weeklyReturn,NI1_Index_buy,NI1_Index_sell,HI1_Index_PX-LAST-CHF,HI1_Index_start,HI1_Index_weeklyReturn,HI1_Index_buy,HI1_Index_sell,IH1_Index_PX-LAST-CHF,IH1_Index_start,IH1_Index_weeklyReturn,IH1_Index_buy,IH1_Index_sell,MES1_Index_PX-LAST-CHF,MES1_Index_start,MES1_Index_weeklyReturn,MES1_Index_buy,MES1_Index_sell,BZ1_Index_PX-LAST-CHF,BZ1_Index_start,BZ1_Index_weeklyReturn,BZ1_Index_buy,BZ1_Index_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2003-03-03,Monday,2580.48,,,,,1114.48182,,,,,271.50121,,,,,1832.71666,,,,,5657.48742,,,,,4788.07268,,,,,,excluded,,,,2524.4745,,,,,25.23684,,,,,,excluded,,,,,excluded,,,,1519.84402,,,,,254.32598,,,,,936.1563,,,,,1964.93678,,,,,6.36105,,,,,72.47723,,,,,1074.23388,,,,,2361.2091,,,,,,excluded,,,,23742.83675,,,,,,,,
2003-03-04,Tuesday,2501.79,,,,,1094.27296,,,,,269.55147,,,,,1801.75766,,,,,5580.10117,,,,,4705.99896,,,,,,excluded,,,,2444.79127,,,,,24.85598,,,,,,excluded,,,,,excluded,,,,1483.53755,,,,,244.49063,,,,,916.52289,,,,,1948.48757,,,,,6.34097,,,,,71.86685,,,,,1058.80753,,,,,2328.72687,,,,,,excluded,,,,23742.83675,,,,,,,,
2003-03-05,Wednesday,2450.99,,,,,1096.41572,,,,,267.77602,,,,,1798.8792,,,,,5532.31234,,,,,4730.00168,,,,,,excluded,,,,2425.46967,,,,,24.90579,,,,,,excluded,,,,,excluded,,,,1467.5715,,,,,241.12818,,,,,898.4313,,,,,1920.94217,,,,,6.27971,,,,,71.65324,,,,,1038.79915,,,,,2300.59085,,,,,,excluded,,,,23469.10309,,,,,,,,
2003-03-06,Thursday,2453.47,,,,,1088.05126,,,,,265.55959,,,,,1746.59599,,,,,5532.859,,,,,4599.80882,,,,,,excluded,,,,2417.14677,,,,,24.5101,,,,,,excluded,,,,,excluded,,,,1442.56507,,,,,235.64645,,,,,909.82276,,,,,1920.37974,,,,,6.2446,,,,,70.88583,,,,,1024.58976,,,,,2284.40501,,,,,,excluded,,,,24302.38811,,,,,,,,
2003-03-07,Friday,2397.09,start,-0.06206127479751132,-20.0,-20.0,1101.51968,start,-0.027590185536715165,,,268.6841,start,-0.028998207280783332,,,1730.80843,start,-0.05710818613781348,-20.0,-20.0,5432.10868,start,-0.04079398772800631,-20.0,,4616.60123,start,-0.03450607972191968,,20.0,,excluded,,,,2371.74958,start,-0.058246511594368174,-20.0,-20.0,24.07407,start,-0.033261506138374135,20.0,20.0,,excluded,,,,,excluded,,,,1409.51135,start,-0.07937895214795983,,20.0,226.02886,start,-0.10801294368420804,,,886.58966,start,-0.03723207922788455,,,1897.28773,start,-0.026091627296689207,,,6.13779,start,-0.028347945023318593,20.0,-20.0,69.59096,start,-0.030597670986964576,20.0,-20.0,1022.39739,start,-0.04049467243254772,20.0,,2262.34092,start,-0.05520228378405307,20.0,20.0,,excluded,,,,25009.74538,start,0.05335961508474769,-20.0,20.0,"{'IH1_Index': 27.904733006994476, 'OI1_Index': 26.99646337834356, 'NI1_Index': 24.329237305468602, 'HI1_Index': 23.70712486649718, 'TP1_Index': 23.32902636905899, 'XP1_Index': 23.043883238844124, 'ES1_Index': 22.641706215995207, 'OT1_Index': 22.417206407869408, 'PT1_Index': 22.20870223589396, 'GX1_Index': 21.943112568397318, 'BE1_Index': 21.564970399603784, 'EO1_Index': 21.08996974967786, 'Z 1_Index': 21.087460873654784, 'BZ1_Index': 20.410230269815294, 'SM1_Index': 19.114326659342296, 'CF1_Index': 18.896034934783973, 'VG1_Index': 18.237855382921943}",0.017474476366483433,-0.02979784134151181,0.04727231770799523
2003-03-08,Saturday,2397.09,,,,,1101.51968,,,,,268.6841,,,,,1730.80843,,,,,5432.10868,,,,,4616.60123,,,,,,excluded,,,,2371.74958,,,,,24.07407,,,,,,excluded,,,,,excluded,,,,1409.51135,,,,,226.02886,,,,,886.58966,,,,,1897.28773,,,,,6.13779,,,,,69.59096,,,,,1022.39739,,,,,2262.34092,,,,,,excluded,,,,25009.74538,,,,,,,,
2003-03-09,Sunday,2397.09,,,,,1101.51968,,,,,268.6841,,,,,1730.80843,,,,,5432.10868,,,,,4616.60123,,,,,,excluded,,,,2371.74958,,,,,24.07407,,,,,,excluded,,,,,excluded,,,,1409.51135,,,,,226.02886,,,,,886.58966,,,,,1897.28773,,,,,6.13779,,,,,69.59096,,,,,1022.39739,,,,,2262.34092,,,,,,excluded,,,,25009.74538,,,,,,,,
2003-03-10,Monday,2317.78,,,,,1064.77558,,,,,264.85439,,,,,1664.14631,,,,,5305.41793,,,,,4391.47713,,,,,,excluded,,,,2310.6138,,,,,23.90235,,,,,,excluded,,,,,excluded,,,,1366.45204,,,,,218.05039,,,,,884.30966,,,,,1887.9348,,,,,6.01152,,,,,68.51824,,,,,1012.62739,,,,,2220.74457,,,,,,excluded,,,,23419.06817,,,,,,,,
2003-03-11,Tuesday,2314.69,,,,,1058.39026,,,,,264.84466,,,,,1681.20769,,,,,5360.83606,,,,,4344.76767,,,,,,excluded,,,,2290.91507,,,,,24.17923,,,,,,excluded,,,,,excluded,,,,1344.96458,,,,,217.92843,,,,,887.61409,,,,,1845.81791,,,,,5.88105,,,,,66.9004,,,,,1014.44188,,,,,2244.90162,,,,,,excluded,,,,23799.92389,,,,,,,,
2003-03-12,Wednesday,2271.32,,,,,1066.94633,,,,,261.52377,,,,,1592.41171,,,,,5131.05121,,,,,4158.52427,,,,,,excluded,,,,2208.69617,,,,,24.51318,,,,,,excluded,,,,,excluded,,,,1310.79392,,,,,208.89087,,,,,879.57562,,,,,1815.44203,,,,,5.9906,,,,,67.89926,,,,,1014.77249,,,,,2219.59106,,,,,,excluded,,,,24419.21113,,,,,,,,
2003-03-13,Thursday,2346.9,,,,,1117.44598,,,,,267.49235,,,,,1722.2094,,,,,5488.38018,,,,,4430.94338,,,,,,excluded,,,,2338.62194,,,,,25.00874,,,,,,excluded,,,,,excluded,,,,1440.22666,,,,,228.49624,,,,,903.31906,,,,,1818.56961,,,,,5.96861,,,,,67.3167,,,,,1018.55582,,,,,2243.38659,,,,,,excluded,,,,25718.59749,,,,,,,,
2003-03-14,Friday,2480.73,start,0.03489230692214304,,-20.0,1134.79698,start,0.030210354480457367,,,272.44331,start,0.013991188909206,,,1761.04918,start,0.017472037618859952,-20.0,-20.0,5699.76643,start,0.0492732685900532,-20.0,-20.0,4531.86526,start,-0.018354621891395334,,,,excluded,,,,2513.86436,start,0.05991980822865788,-20.0,-20.0,25.72566,start,0.06860451930230337,20.0,20.0,,excluded,,,,,excluded,,,,1543.38206,start,0.09497668110299354,-20.0,,246.23167,start,0.08938155065684975,,,938.33529,start,0.058364802043822626,,,1904.98618,start,0.004057608067702042,20.0,,6.12514,start,-0.0020610024129205837,,20.0,69.4132,start,-0.0025543547610205716,20.0,20.0,1057.7907,start,0.03461795809161841,20.0,20.0,2275.48962,start,0.005811988760738914,20.0,20.0,,excluded,,,,26199.88083,start,0.04758686791556604,-20.0,-20.0,"{'IH1_Index': 26.52032425733583, 'OI1_Index': 26.16090544754867, 'NI1_Index': 24.94952584918151, 'XP1_Index': 24.331967753856006, 'HI1_Index': 23.953749967348717, 'TP1_Index': 23.953465288157474, 'GX1_Index': 21.956728884910103, 'OT1_Index': 21.315251667352097, 'ES1_Index': 21.057699200077405, 'SM1_Index': 20.749626619750835, 'EO1_Index': 20.503739098632554, 'PT1_Index': 20.166511768641968, 'Z 1_Index': 20.001923598899154, 'BE1_Index': 19.946817090867352, 'BZ1_Index': 19.816373334152928, 'CF1_Index': 18.766189411088316, 'VG1_Index': 17.61886830400955}",-0.020945036058912115,0.02088382179614391,-0.04182885785505602
2003-03-15,Saturday,2480.73,,,,,1134.79698,,,,,272.44331,,,,,1761.04918,,,,,5699.76643,,,,,4531.86526,,,,,,excluded,,,,2513.86436,,,,,25.72566,,,,,,excluded,,,,,excluded,,,,1543.38206,,,,,246.23167,,,,,938.33529,,,,,1904.98618,,,,,6.12514,,,,,69.4132,,,,,1057.7907,,,,,2275.48962,,,,,,excluded,,,,26199.88083,,,,,,,,
2003-03-16,Sunday,2480.73,,,,,1134.79698,,,,,272.44331,,,,,1761.04918,,,,,5699.76643,,,,,4531.86526,,,,,,excluded,,,,2513.86436,,,,,25.72566,,,,,,excluded,,,,,excluded,,,,1543.38206,,,,,246.23167,,,,,938.33529,,,,,1904.98618,,,,,6.12514,,,,,69.4132,,,,,1057.7907,,,,,2275.48962,,,,,,excluded,,,,26199.88083,,,,,,,,
2003-03-17,Monday,2584.82,,,,,1185.05819,,,,,278.25629,,,,,1870.54333,,,,,5885.20872,,,,,4729.25283,,,,,,excluded,,,,2604.67439,,,,,25.29985,,,,,,excluded,,,,,excluded,,,,1589.39562,,,,,257.54936,,,,,954.95759,,,,,1902.86316,,,,,6.09127,,,,,68.22045,,,,,1047.39845,,,,,2284.65237,,,,,,excluded,,,,26444.973,,,,,,,,
2003-03-18,Tuesday,2563.75,,,,,1192.96565,,,,,280.30063,,,,,1885.87949,,,,,5897.58926,,,,,4884.10551,,,,,,excluded,,,,2573.68752,,,,,25.34908,,,,,,excluded,,,,,excluded,,,,1565.42366,,,,,252.48208,,,,,977.26172,,,,,1981.31926,,,,,6.15928,,,,,69.58445,,,,,1077.55122,,,,,2284.65237,,,,,,excluded,,,,26972.15258,,,,,,,,
2003-03-19,Wednesday,2633.76,,,,,1208.07716,,,,,285.25146,,,,,1893.28686,,,,,6006.92631,,,,,4960.90048,,,,,,excluded,,,,2616.31555,,,,,25.9583,,,,,,excluded,,,,,excluded,,,,1566.32753,,,,,256.80402,,,,,984.33788,,,,,1979.10736,,,,,6.18835,,,,,69.89573,,,,,1110.97444,,,,,2313.58078,,,,,,excluded,,,,26575.76125,,,,,,,,
2003-03-20,Thursday,2666.42,,,,,1207.71163,,,,,283.32826,,,,,1891.09799,,,,,5973.13683,,,,,4964.41842,,,,,,excluded,,,,2578.97669,,,,,25.88211,,,,,,excluded,,,,,excluded,,,,1575.07892,,,,,254.27237,,,,,988.5665,,,,,1999.45815,,,,,6.30026,,,,,71.00032,,,,,1113.87575,,,,,2356.61587,,,,,,excluded,,,,26751.43761,,,,,,,,
2003-03-21,Friday,2754.36,start,0.1103022094302887,-20.0,,1247.29896,start,0.09913842033664912,,,287.12731,start,0.05389745117984371,,,1980.93519,start,0.12486080030996065,-20.0,-20.0,6174.28857,start,0.08325290971616184,-20.0,-20.0,5156.84926,start,0.13790877798516024,20.0,,,excluded,,,,2668.74953,start,0.061612381504943255,-20.0,-20.0,26.15533,start,0.016702001037096733,20.0,20.0,,excluded,,,,,excluded,,,,1622.90335,start,0.051524047130624376,,-20.0,267.38099,start,0.0858919569525723,,,992.32935,start,0.05754239510697716,-20.0,,2018.07386,start,0.05936404221053187,,20.0,6.30026,start,0.02859036691406233,20.0,,70.99904,start,0.022846375041058332,20.0,20.0,1128.25972,start,0.066619058004575,,20.0,2383.45543,start,0.04744728741061018,20.0,20.0,,excluded,,,,28163.00468,start,0.07492873203270979,,-20.0,"{'OI1_Index': 25.48260149412163, 'IH1_Index': 22.378573544428914, 'NI1_Index': 21.74901635293248, 'TP1_Index': 21.03386759069684, 'GX1_Index': 19.994258055167837, 'BZ1_Index': 18.973629638282148, 'EO1_Index': 18.33670868646473, 'ES1_Index': 18.32988101064806, 'XP1_Index': 17.984443290452393, 'HI1_Index': 17.794478736695513, 'PT1_Index': 17.54873930014912, 'BE1_Index': 17.336605346845992, 'Z 1_Index': 17.179097007187902, 'OT1_Index': 17.025975481920756, 'SM1_Index': 16.4964545483008, 'CF1_Index': 16.115130394401962, 'VG1_Index': 15.487602777428126}",-0.036640021398105564,0.04259575274077443,-0.07923577413887999
2003-03-22,Saturday,2754.36,,,,,1247.29896,,,,,287.12731,,,,,1980.93519,,,,,6174.28857,,,,,5156.84926,,,,,,excluded,,,,2668.74953,,,,,26.15533,,,,,,excluded,,,,,excluded,,,,1622.90335,,,,,267.38099,,,,,992.32935,,,,,2018.07386,,,,,6.30026,,,,,70.99904,,,,,1128.25972,,,,,2383.45543,,,,,,excluded,,,,28163.00468,,,,,,,,
2003-03-23,Sunday,2754.36,,,,,1247.29896,,,,,287.12731,,,,,1980.93519,,,,,6174.28857,,,,,5156.84926,,,,,,excluded,,,,2668.74953,,,,,26.15533,,,,,,excluded,,,,,excluded,,,,1622.90335,,,,,267.38099,,,,,992.32935,,,,,2018.07386,,,,,6.30026,,,,,70.99904,,,,,1128.25972,,,,,2383.45543,,,,,,excluded,,,,28163.00468,,,,,,,,
2003-03-24,Monday,2601.73,,,,,1189.68735,,,,,278.59297,,,,,1843.37985,,,,,5956.52013,,,,,4870.99112,,,,,,excluded,,,,2516.66785,,,,,25.57369,,,,,,excluded,,,,,excluded,,,,1555.71051,,,,,249.88198,,,,,979.29664,,,,,1996.57288,,,,,6.439,,,,,72.43924,,,,,1103.17733,,,,,2313.2519,,,,,,excluded,,,,26942.63475,,,,,,,,
2003-03-25,Tuesday,2650.72,,,,,1200.96141,,,,,278.19949,,,,,1906.95824,,,,,6000.50882,,,,,4986.95772,,,,,,excluded,,,,2579.39542,,,,,25.78673,,,,,,excluded,,,,,excluded,,,,1575.97358,,,,,256.78876,,,,,975.9412,,,,,1991.20162,,,,,6.31381,,,,,71.14638,,,,,1095.06106,,,,,2305.92794,,,,,,excluded,,,,27448.95009,,,,,,,,
2003-03-26,Wednesday,2629.36,,,,,1194.67786,,,,,277.98679,,,,,1881.55154,,,,,6039.16858,,,,,4923.19283,,,,,,excluded,,,,2575.27507,,,,,25.86666,,,,,,excluded,,,,,excluded,,,,1585.55842,,,,,256.57273,,,,,974.93044,,,,,2025.24706,,,,,6.46839,,,,,72.72645,,,,,1089.96354,,,,,2310.91258,,,,,,excluded,,,,27369.29612,,,,,,,,
2003-03-27,Thursday,2592.3,,,,,1195.11202,,,,,279.75463,,,,,1885.44103,,,,,5909.91226,,,,,4937.67302,,,,,,excluded,,,,2516.4515,,,,,25.74015,,,,,,excluded,,,,,excluded,,,,1547.44023,,,,,251.61295,,,,,963.41063,,,,,2038.87622,,,,,6.45113,,,,,72.45151,,,,,1066.1375,,,,,2287.46151,,,,,,excluded,,,,27596.82556,,,,,,,,
2003-03-28,Friday,2603.61,start,-0.054731407659129525,-20.0,-20.0,1174.0544,start,-0.058722537538233886,,,276.90472,start,-0.03560298739956162,,,1846.26102,start,-0.06798514695475727,-20.0,-20.0,5836.67089,start,-0.05468122783253705,-20.0,-20.0,4834.32572,start,-0.062542751152668,,20.0,,excluded,,,,2521.88032,start,-0.055032968942574326,-20.0,-20.0,25.60757,start,-0.02094257652264377,20.0,20.0,,excluded,,,,,excluded,,,,1554.80883,start,-0.04195845673742685,,,252.20724,start,-0.0567495467796719,,,958.44047,start,-0.03415083913420476,,-20.0,2021.23829,start,0.0015680446899005167,-20.0,,6.34247,start,0.006699723503474438,20.0,20.0,70.97807,start,-0.0002953561062232852,20.0,20.0,1057.0217,start,-0.06313973523755684,20.0,,2254.27387,start,-0.05419927655202682,20.0,20.0,,excluded,,,,27663.5666,start,-0.017733835067487547,,,"{'OI1_Index': 25.818751080608653, 'IH1_Index': 24.292082228122702, 'HI1_Index': 21.331195660345433, 'NI1_Index': 20.333218679274257, 'TP1_Index': 19.883572675522537, 'GX1_Index': 19.8584313278924, 'ES1_Index': 18.864555037791032, 'EO1_Index': 18.56989993910606, 'OT1_Index': 18.56741049923468, 'PT1_Index': 18.548952832349027, 'BZ1_Index': 18.33959069163794, 'BE1_Index': 18.157470913250823, 'Z 1_Index': 17.81183416961628, 'XP1_Index': 17.570766823184396, 'SM1_Index': 17.383331379241056, 'CF1_Index': 17.040709582210532, 'VG1_Index': 15.512835572425985}",0.02706027073862311,-0.026256047366017485,0.053316318104640596
2003-03-29,Saturday,2603.61,,,,,1174.0544,,,,,276.90472,,,,,1846.26102,,,,,5836.67089,,,,,4834.32572,,,,,,excluded,,,,2521.88032,,,,,25.60757,,,,,,excluded,,,,,excluded,,,,1554.80883,,,,,252.20724,,,,,958.44047,,,,,2021.23829,,,,,6.34247,,,,,70.97807,,,,,1057.0217,,,,,2254.27387,,,,,,excluded,,,,27663.5666,,,,,,,,
2003-03-30,Sunday,2603.61,,,,,1174.0544,,,,,276.90472,,,,,1846.26102,,,,,5836.67089,,,,,4834.32572,,,,,,excluded,,,,2521.88032,,,,,25.60757,,,,,,excluded,,,,,excluded,,,,1554.80883,,,,,252.20724,,,,,958.44047,,,,,2021.23829,,,,,6.34247,,,,,70.97807,,,,,1057.0217,,,,,2254.27387,,,,,,excluded,,,,27663.5666,,,,,,,,
